date,sku_name,sales,store
2013-11-30,Wilfred Sweater,84,1
2013-12-01,Wilfred Sweater,68,1
2013-12-02,Wilfred Sweater,53,1
2013-12-03,Wilfred Sweater,36,1
2013-12-04,Wilfred Sweater,55,1
2013-12-05,Wilfred Sweater,45,1
2013-12-06,Wilfred Sweater,48,1
2013-12-07,Wilfred Sweater,55,1
2013-12-08,Wilfred Sweater,39,1
2013-12-09,Wilfred Sweater,28,1
2013-12-10,Wilfred Sweater,45,1
2013-12-11,Wilfred Sweater,44,1
2013-12-12,Wilfred Sweater,40,1
2013-12-13,Wilfred Sweater,51,1
2013-12-14,Wilfred Sweater,47,1
2013-12-15,Wilfred Sweater,71,1
2013-12-16,Wilfred Sweater,41,1
2013-12-17,Wilfred Sweater,41,1
2013-12-18,Wilfred Sweater,48,1
2013-12-19,Wilfred Sweater,36,1
2013-12-20,Wilfred Sweater,39,1
2013-12-21,Wilfred Sweater,46,1
2013-12-22,Wilfred Sweater,63,1
2013-12-23,Wilfred Sweater,49,1
2013-12-24,Wilfred Sweater,51,1
2013-12-25,Wilfred Sweater,60,1
2013-12-26,Wilfred Sweater,41,1
2013-12-27,Wilfred Sweater,61,1
2013-12-28,Wilfred Sweater,37,1
2013-12-29,Wilfred Sweater,67,1
2013-12-30,Wilfred Sweater,31,1
2013-12-31,Wilfred Sweater,51,1
2014-01-01,Wilfred Sweater,41,1
2014-01-02,Wilfred Sweater,41,1
2014-01-03,Wilfred Sweater,43,1
2014-01-04,Wilfred Sweater,55,1
2014-01-05,Wilfred Sweater,57,1
2014-01-06,Wilfred Sweater,32,1
2014-01-07,Wilfred Sweater,54,1
2014-01-08,Wilfred Sweater,39,1
2014-01-09,Wilfred Sweater,51,1
2014-01-10,Wilfred Sweater,66,1
2014-01-11,Wilfred Sweater,42,1
2014-01-12,Wilfred Sweater,52,1
2014-01-13,Wilfred Sweater,41,1
2014-01-14,Wilfred Sweater,57,1
2014-01-15,Wilfred Sweater,46,1
2014-01-16,Wilfred Sweater,59,1
2014-01-17,Wilfred Sweater,50,1
2014-01-18,Wilfred Sweater,62,1
2014-01-19,Wilfred Sweater,63,1
2014-01-20,Wilfred Sweater,40,1
2014-01-21,Wilfred Sweater,38,1
2014-01-22,Wilfred Sweater,51,1
2014-01-23,Wilfred Sweater,55,1
2014-01-24,Wilfred Sweater,50,1
2014-01-25,Wilfred Sweater,69,1
2014-01-26,Wilfred Sweater,44,1
2014-01-27,Wilfred Sweater,41,1
2014-01-28,Wilfred Sweater,47,1
2014-01-29,Wilfred Sweater,56,1
2014-01-30,Wilfred Sweater,39,1
2014-01-31,Wilfred Sweater,57,1
2014-02-01,Wilfred Sweater,59,1
2014-02-02,Wilfred Sweater,58,1
2014-02-03,Wilfred Sweater,50,1
2014-02-04,Wilfred Sweater,46,1
2014-02-05,Wilfred Sweater,50,1
2014-02-06,Wilfred Sweater,43,1
2014-02-07,Wilfred Sweater,38,1
2014-02-08,Wilfred Sweater,53,1
2014-02-09,Wilfred Sweater,75,1
2014-02-10,Wilfred Sweater,42,1
2014-02-11,Wilfred Sweater,47,1
2014-02-12,Wilfred Sweater,49,1
2014-02-13,Wilfred Sweater,49,1
2014-02-14,Wilfred Sweater,63,1
2014-02-15,Wilfred Sweater,65,1
2014-02-16,Wilfred Sweater,74,1
2014-02-17,Wilfred Sweater,54,1
2014-02-18,Wilfred Sweater,70,1
2014-02-19,Wilfred Sweater,48,1
2014-02-20,Wilfred Sweater,63,1
2014-02-21,Wilfred Sweater,42,1
2014-02-22,Wilfred Sweater,63,1
2014-02-23,Wilfred Sweater,64,1
2014-02-24,Wilfred Sweater,42,1
2014-02-25,Wilfred Sweater,73,1
2014-02-26,Wilfred Sweater,54,1
2014-02-27,Wilfred Sweater,38,1
2014-02-28,Wilfred Sweater,55,1
2014-03-01,Wilfred Sweater,72,1
2014-03-02,Wilfred Sweater,85,1
2014-03-03,Wilfred Sweater,44,1
2014-03-04,Wilfred Sweater,65,1
2014-03-05,Wilfred Sweater,58,1
2014-03-06,Wilfred Sweater,66,1
2014-03-07,Wilfred Sweater,59,1
2014-03-08,Wilfred Sweater,81,1
2014-03-09,Wilfred Sweater,81,1
2014-03-10,Wilfred Sweater,62,1
2014-03-11,Wilfred Sweater,61,1
2014-03-12,Wilfred Sweater,67,1
2014-03-13,Wilfred Sweater,62,1
2014-03-14,Wilfred Sweater,68,1
2014-03-15,Wilfred Sweater,86,1
2014-03-16,Wilfred Sweater,78,1
2014-03-17,Wilfred Sweater,51,1
2014-03-18,Wilfred Sweater,62,1
2014-03-19,Wilfred Sweater,59,1
2014-03-20,Wilfred Sweater,69,1
2014-03-21,Wilfred Sweater,59,1
2014-03-22,Wilfred Sweater,75,1
2014-03-23,Wilfred Sweater,83,1
2014-03-24,Wilfred Sweater,49,1
2014-03-25,Wilfred Sweater,67,1
2014-03-26,Wilfred Sweater,52,1
2014-03-27,Wilfred Sweater,57,1
2014-03-28,Wilfred Sweater,53,1
2014-03-29,Wilfred Sweater,82,1
2014-03-30,Wilfred Sweater,84,1
2014-03-31,Wilfred Sweater,53,1
2014-04-01,Wilfred Sweater,75,1
2014-04-02,Wilfred Sweater,63,1
2014-04-03,Wilfred Sweater,80,1
2014-04-04,Wilfred Sweater,81,1
2014-04-05,Wilfred Sweater,94,1
2014-04-06,Wilfred Sweater,97,1
2014-04-07,Wilfred Sweater,66,1
2014-04-08,Wilfred Sweater,54,1
2014-04-09,Wilfred Sweater,74,1
2014-04-10,Wilfred Sweater,75,1
2014-04-11,Wilfred Sweater,76,1
2014-04-12,Wilfred Sweater,89,1
2014-04-13,Wilfred Sweater,79,1
2014-04-14,Wilfred Sweater,53,1
2014-04-15,Wilfred Sweater,62,1
2014-04-16,Wilfred Sweater,71,1
2014-04-17,Wilfred Sweater,76,1
2014-04-18,Wilfred Sweater,71,1
2014-04-19,Wilfred Sweater,103,1
2014-04-20,Wilfred Sweater,78,1
2014-04-21,Wilfred Sweater,56,1
2014-04-22,Wilfred Sweater,65,1
2014-04-23,Wilfred Sweater,58,1
2014-04-24,Wilfred Sweater,67,1
2014-04-25,Wilfred Sweater,94,1
2014-04-26,Wilfred Sweater,85,1
2014-04-27,Wilfred Sweater,82,1
2014-04-28,Wilfred Sweater,63,1
2014-04-29,Wilfred Sweater,80,1
2014-04-30,Wilfred Sweater,72,1
2014-05-01,Wilfred Sweater,86,1
2014-05-02,Wilfred Sweater,92,1
2014-05-03,Wilfred Sweater,96,1
2014-05-04,Wilfred Sweater,106,1
2014-05-05,Wilfred Sweater,67,1
2014-05-06,Wilfred Sweater,74,1
2014-05-07,Wilfred Sweater,101,1
2014-05-08,Wilfred Sweater,72,1
2014-05-09,Wilfred Sweater,69,1
2014-05-10,Wilfred Sweater,111,1
2014-05-11,Wilfred Sweater,86,1
2014-05-12,Wilfred Sweater,62,1
2014-05-13,Wilfred Sweater,87,1
2014-05-14,Wilfred Sweater,80,1
2014-05-15,Wilfred Sweater,83,1
2014-05-16,Wilfred Sweater,103,1
2014-05-17,Wilfred Sweater,94,1
2014-05-18,Wilfred Sweater,95,1
2014-05-19,Wilfred Sweater,66,1
2014-05-20,Wilfred Sweater,80,1
2014-05-21,Wilfred Sweater,63,1
2014-05-22,Wilfred Sweater,82,1
2014-05-23,Wilfred Sweater,91,1
2014-05-24,Wilfred Sweater,86,1
2014-05-25,Wilfred Sweater,87,1
2014-05-26,Wilfred Sweater,69,1
2014-05-27,Wilfred Sweater,86,1
2014-05-28,Wilfred Sweater,87,1
2014-05-29,Wilfred Sweater,75,1
2014-05-30,Wilfred Sweater,96,1
2014-05-31,Wilfred Sweater,102,1
2014-06-01,Wilfred Sweater,99,1
2014-06-02,Wilfred Sweater,64,1
2014-06-03,Wilfred Sweater,85,1
2014-06-04,Wilfred Sweater,75,1
2014-06-05,Wilfred Sweater,95,1
2014-06-06,Wilfred Sweater,111,1
2014-06-07,Wilfred Sweater,90,1
2014-06-08,Wilfred Sweater,89,1
2014-06-09,Wilfred Sweater,70,1
2014-06-10,Wilfred Sweater,96,1
2014-06-11,Wilfred Sweater,101,1
2014-06-12,Wilfred Sweater,70,1
2014-06-13,Wilfred Sweater,104,1
2014-06-14,Wilfred Sweater,110,1
2014-06-15,Wilfred Sweater,92,1
2014-06-16,Wilfred Sweater,77,1
2014-06-17,Wilfred Sweater,85,1
2014-06-18,Wilfred Sweater,64,1
2014-06-19,Wilfred Sweater,76,1
2014-06-20,Wilfred Sweater,110,1
2014-06-21,Wilfred Sweater,109,1
2014-06-22,Wilfred Sweater,113,1
2014-06-23,Wilfred Sweater,77,1
2014-06-24,Wilfred Sweater,79,1
2014-06-25,Wilfred Sweater,74,1
2014-06-26,Wilfred Sweater,101,1
2014-06-27,Wilfred Sweater,98,1
2014-06-28,Wilfred Sweater,107,1
2014-06-29,Wilfred Sweater,117,1
2014-06-30,Wilfred Sweater,79,1
2014-07-01,Wilfred Sweater,90,1
2014-07-02,Wilfred Sweater,96,1
2014-07-03,Wilfred Sweater,92,1
2014-07-04,Wilfred Sweater,90,1
2014-07-05,Wilfred Sweater,77,1
2014-07-06,Wilfred Sweater,108,1
2014-07-07,Wilfred Sweater,70,1
2014-07-08,Wilfred Sweater,86,1
2014-07-09,Wilfred Sweater,88,1
2014-07-10,Wilfred Sweater,97,1
2014-07-11,Wilfred Sweater,83,1
2014-07-12,Wilfred Sweater,105,1
2014-07-13,Wilfred Sweater,116,1
2014-07-14,Wilfred Sweater,63,1
2014-07-15,Wilfred Sweater,78,1
2014-07-16,Wilfred Sweater,79,1
2014-07-17,Wilfred Sweater,86,1
2014-07-18,Wilfred Sweater,102,1
2014-07-19,Wilfred Sweater,109,1
2014-07-20,Wilfred Sweater,104,1
2014-07-21,Wilfred Sweater,74,1
2014-07-22,Wilfred Sweater,101,1
2014-07-23,Wilfred Sweater,90,1
2014-07-24,Wilfred Sweater,95,1
2014-07-25,Wilfred Sweater,104,1
2014-07-26,Wilfred Sweater,104,1
2014-07-27,Wilfred Sweater,120,1
2014-07-28,Wilfred Sweater,72,1
2014-07-29,Wilfred Sweater,91,1
2014-07-30,Wilfred Sweater,67,1
2014-07-31,Wilfred Sweater,92,1
2014-08-01,Wilfred Sweater,97,1
2014-08-02,Wilfred Sweater,90,1
2014-08-03,Wilfred Sweater,88,1
2014-08-04,Wilfred Sweater,61,1
2014-08-05,Wilfred Sweater,70,1
2014-08-06,Wilfred Sweater,84,1
2014-08-07,Wilfred Sweater,70,1
2014-08-08,Wilfred Sweater,91,1
2014-08-09,Wilfred Sweater,94,1
2014-08-10,Wilfred Sweater,109,1
2014-08-11,Wilfred Sweater,65,1
2014-08-12,Wilfred Sweater,77,1
2014-08-13,Wilfred Sweater,62,1
2014-08-14,Wilfred Sweater,79,1
2014-08-15,Wilfred Sweater,84,1
2014-08-16,Wilfred Sweater,99,1
2014-08-17,Wilfred Sweater,87,1
2014-08-18,Wilfred Sweater,67,1
2014-08-19,Wilfred Sweater,77,1
2014-08-20,Wilfred Sweater,77,1
2014-08-21,Wilfred Sweater,92,1
2014-08-22,Wilfred Sweater,86,1
2014-08-23,Wilfred Sweater,94,1
2014-08-24,Wilfred Sweater,89,1
2014-08-25,Wilfred Sweater,52,1
2014-08-26,Wilfred Sweater,72,1
2014-08-27,Wilfred Sweater,70,1
2014-08-28,Wilfred Sweater,79,1
2014-08-29,Wilfred Sweater,63,1
2014-08-30,Wilfred Sweater,103,1
2014-08-31,Wilfred Sweater,90,1
2014-09-01,Wilfred Sweater,56,1
2014-09-02,Wilfred Sweater,66,1
2014-09-03,Wilfred Sweater,69,1
2014-09-04,Wilfred Sweater,82,1
2014-09-05,Wilfred Sweater,86,1
2014-09-06,Wilfred Sweater,95,1
2014-09-07,Wilfred Sweater,89,1
2014-09-08,Wilfred Sweater,58,1
2014-09-09,Wilfred Sweater,68,1
2014-09-10,Wilfred Sweater,90,1
2014-09-11,Wilfred Sweater,97,1
2014-09-12,Wilfred Sweater,74,1
2014-09-13,Wilfred Sweater,88,1
2014-09-14,Wilfred Sweater,88,1
2014-09-15,Wilfred Sweater,65,1
2014-09-16,Wilfred Sweater,62,1
2014-09-17,Wilfred Sweater,75,1
2014-09-18,Wilfred Sweater,84,1
2014-09-19,Wilfred Sweater,65,1
2014-09-20,Wilfred Sweater,91,1
2014-09-21,Wilfred Sweater,77,1
2014-09-22,Wilfred Sweater,51,1
2014-09-23,Wilfred Sweater,75,1
2014-09-24,Wilfred Sweater,67,1
2014-09-25,Wilfred Sweater,60,1
2014-09-26,Wilfred Sweater,94,1
2014-09-27,Wilfred Sweater,88,1
2014-09-28,Wilfred Sweater,96,1
2014-09-29,Wilfred Sweater,59,1
2014-09-30,Wilfred Sweater,91,1
2014-10-01,Wilfred Sweater,75,1
2014-10-02,Wilfred Sweater,71,1
2014-10-03,Wilfred Sweater,74,1
2014-10-04,Wilfred Sweater,85,1
2014-10-05,Wilfred Sweater,94,1
2014-10-06,Wilfred Sweater,51,1
2014-10-07,Wilfred Sweater,65,1
2014-10-08,Wilfred Sweater,70,1
2014-10-09,Wilfred Sweater,77,1
2014-10-10,Wilfred Sweater,80,1
2014-10-11,Wilfred Sweater,96,1
2014-10-12,Wilfred Sweater,82,1
2014-10-13,Wilfred Sweater,66,1
2014-10-14,Wilfred Sweater,62,1
2014-10-15,Wilfred Sweater,67,1
2014-10-16,Wilfred Sweater,60,1
2014-10-17,Wilfred Sweater,92,1
2014-10-18,Wilfred Sweater,68,1
2014-10-19,Wilfred Sweater,107,1
2014-10-20,Wilfred Sweater,60,1
2014-10-21,Wilfred Sweater,58,1
2014-10-22,Wilfred Sweater,69,1
2014-10-23,Wilfred Sweater,75,1
2014-10-24,Wilfred Sweater,82,1
2014-10-25,Wilfred Sweater,85,1
2014-10-26,Wilfred Sweater,67,1
2014-10-27,Wilfred Sweater,55,1
2014-10-28,Wilfred Sweater,67,1
2014-10-29,Wilfred Sweater,50,1
2014-10-30,Wilfred Sweater,70,1
2014-10-31,Wilfred Sweater,64,1
2014-11-01,Wilfred Sweater,83,1
2014-11-02,Wilfred Sweater,95,1
2014-11-03,Wilfred Sweater,65,1
2014-11-04,Wilfred Sweater,79,1
2014-11-05,Wilfred Sweater,77,1
2014-11-06,Wilfred Sweater,77,1
2014-11-07,Wilfred Sweater,83,1
2014-11-08,Wilfred Sweater,78,1
2014-11-09,Wilfred Sweater,92,1
2014-11-10,Wilfred Sweater,78,1
2014-11-11,Wilfred Sweater,75,1
2014-11-12,Wilfred Sweater,77,1
2014-11-13,Wilfred Sweater,84,1
2014-11-14,Wilfred Sweater,85,1
2014-11-15,Wilfred Sweater,103,1
2014-11-16,Wilfred Sweater,96,1
2014-11-17,Wilfred Sweater,69,1
2014-11-18,Wilfred Sweater,75,1
2014-11-19,Wilfred Sweater,80,1
2014-11-20,Wilfred Sweater,82,1
2014-11-21,Wilfred Sweater,55,1
2014-11-22,Wilfred Sweater,87,1
2014-11-23,Wilfred Sweater,113,1
2014-11-24,Wilfred Sweater,61,1
2014-11-25,Wilfred Sweater,71,1
2014-11-26,Wilfred Sweater,77,1
2014-11-27,Wilfred Sweater,73,1
2014-11-28,Wilfred Sweater,89,1
2014-11-29,Wilfred Sweater,84,1
2014-11-30,Wilfred Sweater,84,1
2014-12-01,Wilfred Sweater,48,1
2014-12-02,Wilfred Sweater,59,1
2014-12-03,Wilfred Sweater,54,1
2014-12-04,Wilfred Sweater,55,1
2014-12-05,Wilfred Sweater,55,1
2014-12-06,Wilfred Sweater,70,1
2014-12-07,Wilfred Sweater,61,1
2014-12-08,Wilfred Sweater,44,1
2014-12-09,Wilfred Sweater,43,1
2014-12-10,Wilfred Sweater,62,1
2014-12-11,Wilfred Sweater,50,1
2014-12-12,Wilfred Sweater,47,1
2014-12-13,Wilfred Sweater,55,1
2014-12-14,Wilfred Sweater,63,1
2014-12-15,Wilfred Sweater,35,1
2014-12-16,Wilfred Sweater,56,1
2014-12-17,Wilfred Sweater,52,1
2014-12-18,Wilfred Sweater,50,1
2014-12-19,Wilfred Sweater,62,1
2014-12-20,Wilfred Sweater,64,1
2014-12-21,Wilfred Sweater,64,1
2014-12-22,Wilfred Sweater,40,1
2014-12-23,Wilfred Sweater,42,1
2014-12-24,Wilfred Sweater,58,1
2014-12-25,Wilfred Sweater,50,1
2014-12-26,Wilfred Sweater,63,1
2014-12-27,Wilfred Sweater,62,1
2014-12-28,Wilfred Sweater,82,1
2014-12-29,Wilfred Sweater,29,1
2014-12-30,Wilfred Sweater,45,1
2014-12-31,Wilfred Sweater,50,1
2015-01-01,Wilfred Sweater,39,1
2015-01-02,Wilfred Sweater,47,1
2015-01-03,Wilfred Sweater,57,1
2015-01-04,Wilfred Sweater,62,1
2015-01-05,Wilfred Sweater,44,1
2015-01-06,Wilfred Sweater,32,1
2015-01-07,Wilfred Sweater,40,1
2015-01-08,Wilfred Sweater,47,1
2015-01-09,Wilfred Sweater,52,1
2015-01-10,Wilfred Sweater,60,1
2015-01-11,Wilfred Sweater,57,1
2015-01-12,Wilfred Sweater,41,1
2015-01-13,Wilfred Sweater,48,1
2015-01-14,Wilfred Sweater,52,1
2015-01-15,Wilfred Sweater,45,1
2015-01-16,Wilfred Sweater,44,1
2015-01-17,Wilfred Sweater,59,1
2015-01-18,Wilfred Sweater,60,1
2015-01-19,Wilfred Sweater,46,1
2015-01-20,Wilfred Sweater,50,1
2015-01-21,Wilfred Sweater,38,1
2015-01-22,Wilfred Sweater,47,1
2015-01-23,Wilfred Sweater,49,1
2015-01-24,Wilfred Sweater,48,1
2015-01-25,Wilfred Sweater,71,1
2015-01-26,Wilfred Sweater,47,1
2015-01-27,Wilfred Sweater,46,1
2015-01-28,Wilfred Sweater,51,1
2015-01-29,Wilfred Sweater,34,1
2015-01-30,Wilfred Sweater,49,1
2015-01-31,Wilfred Sweater,52,1
2015-02-01,Wilfred Sweater,74,1
2015-02-02,Wilfred Sweater,53,1
2015-02-03,Wilfred Sweater,49,1
2015-02-04,Wilfred Sweater,53,1
2015-02-05,Wilfred Sweater,61,1
2015-02-06,Wilfred Sweater,63,1
2015-02-07,Wilfred Sweater,70,1
2015-02-08,Wilfred Sweater,68,1
2015-02-09,Wilfred Sweater,42,1
2015-02-10,Wilfred Sweater,52,1
2015-02-11,Wilfred Sweater,64,1
2015-02-12,Wilfred Sweater,54,1
2015-02-13,Wilfred Sweater,65,1
2015-02-14,Wilfred Sweater,58,1
2015-02-15,Wilfred Sweater,80,1
2015-02-16,Wilfred Sweater,49,1
2015-02-17,Wilfred Sweater,50,1
2015-02-18,Wilfred Sweater,55,1
2015-02-19,Wilfred Sweater,60,1
2015-02-20,Wilfred Sweater,51,1
2015-02-21,Wilfred Sweater,53,1
2015-02-22,Wilfred Sweater,72,1
2015-02-23,Wilfred Sweater,41,1
2015-02-24,Wilfred Sweater,51,1
2015-02-25,Wilfred Sweater,43,1
2015-02-26,Wilfred Sweater,56,1
2015-02-27,Wilfred Sweater,42,1
2015-02-28,Wilfred Sweater,54,1
2015-03-01,Wilfred Sweater,96,1
2015-03-02,Wilfred Sweater,57,1
2015-03-03,Wilfred Sweater,40,1
2015-03-04,Wilfred Sweater,59,1
2015-03-05,Wilfred Sweater,76,1
2015-03-06,Wilfred Sweater,70,1
2015-03-07,Wilfred Sweater,86,1
2015-03-08,Wilfred Sweater,75,1
2015-03-09,Wilfred Sweater,48,1
2015-03-10,Wilfred Sweater,85,1
2015-03-11,Wilfred Sweater,64,1
2015-03-12,Wilfred Sweater,61,1
2015-03-13,Wilfred Sweater,78,1
2015-03-14,Wilfred Sweater,68,1
2015-03-15,Wilfred Sweater,81,1
2015-03-16,Wilfred Sweater,56,1
2015-03-17,Wilfred Sweater,54,1
2015-03-18,Wilfred Sweater,65,1
2015-03-19,Wilfred Sweater,57,1
2015-03-20,Wilfred Sweater,68,1
2015-03-21,Wilfred Sweater,82,1
2015-03-22,Wilfred Sweater,79,1
2015-03-23,Wilfred Sweater,43,1
2015-03-24,Wilfred Sweater,53,1
2015-03-25,Wilfred Sweater,56,1
2015-03-26,Wilfred Sweater,76,1
2015-03-27,Wilfred Sweater,65,1
2015-03-28,Wilfred Sweater,72,1
2015-03-29,Wilfred Sweater,85,1
2015-03-30,Wilfred Sweater,57,1
2015-03-31,Wilfred Sweater,58,1
2015-04-01,Wilfred Sweater,82,1
2015-04-02,Wilfred Sweater,74,1
2015-04-03,Wilfred Sweater,89,1
2015-04-04,Wilfred Sweater,80,1
2015-04-05,Wilfred Sweater,91,1
2015-04-06,Wilfred Sweater,70,1
2015-04-07,Wilfred Sweater,69,1
2015-04-08,Wilfred Sweater,74,1
2015-04-09,Wilfred Sweater,63,1
2015-04-10,Wilfred Sweater,80,1
2015-04-11,Wilfred Sweater,90,1
2015-04-12,Wilfred Sweater,93,1
2015-04-13,Wilfred Sweater,61,1
2015-04-14,Wilfred Sweater,67,1
2015-04-15,Wilfred Sweater,66,1
2015-04-16,Wilfred Sweater,80,1
2015-04-17,Wilfred Sweater,86,1
2015-04-18,Wilfred Sweater,97,1
2015-04-19,Wilfred Sweater,96,1
2015-04-20,Wilfred Sweater,68,1
2015-04-21,Wilfred Sweater,55,1
2015-04-22,Wilfred Sweater,79,1
2015-04-23,Wilfred Sweater,89,1
2015-04-24,Wilfred Sweater,77,1
2015-04-25,Wilfred Sweater,112,1
2015-04-26,Wilfred Sweater,98,1
2015-04-27,Wilfred Sweater,76,1
2015-04-28,Wilfred Sweater,59,1
2015-04-29,Wilfred Sweater,74,1
2015-04-30,Wilfred Sweater,79,1
2015-05-01,Wilfred Sweater,84,1
2015-05-02,Wilfred Sweater,105,1
2015-05-03,Wilfred Sweater,120,1
2015-05-04,Wilfred Sweater,75,1
2015-05-05,Wilfred Sweater,81,1
2015-05-06,Wilfred Sweater,85,1
2015-05-07,Wilfred Sweater,69,1
2015-05-08,Wilfred Sweater,100,1
2015-05-09,Wilfred Sweater,100,1
2015-05-10,Wilfred Sweater,103,1
2015-05-11,Wilfred Sweater,57,1
2015-05-12,Wilfred Sweater,100,1
2015-05-13,Wilfred Sweater,67,1
2015-05-14,Wilfred Sweater,96,1
2015-05-15,Wilfred Sweater,85,1
2015-05-16,Wilfred Sweater,91,1
2015-05-17,Wilfred Sweater,102,1
2015-05-18,Wilfred Sweater,80,1
2015-05-19,Wilfred Sweater,68,1
2015-05-20,Wilfred Sweater,76,1
2015-05-21,Wilfred Sweater,70,1
2015-05-22,Wilfred Sweater,83,1
2015-05-23,Wilfred Sweater,104,1
2015-05-24,Wilfred Sweater,95,1
2015-05-25,Wilfred Sweater,65,1
2015-05-26,Wilfred Sweater,85,1
2015-05-27,Wilfred Sweater,77,1
2015-05-28,Wilfred Sweater,77,1
2015-05-29,Wilfred Sweater,78,1
2015-05-30,Wilfred Sweater,106,1
2015-05-31,Wilfred Sweater,112,1
2015-06-01,Wilfred Sweater,84,1
2015-06-02,Wilfred Sweater,90,1
2015-06-03,Wilfred Sweater,97,1
2015-06-04,Wilfred Sweater,100,1
2015-06-05,Wilfred Sweater,98,1
2015-06-06,Wilfred Sweater,97,1
2015-06-07,Wilfred Sweater,112,1
2015-06-08,Wilfred Sweater,68,1
2015-06-09,Wilfred Sweater,77,1
2015-06-10,Wilfred Sweater,77,1
2015-06-11,Wilfred Sweater,84,1
2015-06-12,Wilfred Sweater,100,1
2015-06-13,Wilfred Sweater,100,1
2015-06-14,Wilfred Sweater,105,1
2015-06-15,Wilfred Sweater,78,1
2015-06-16,Wilfred Sweater,94,1
2015-06-17,Wilfred Sweater,75,1
2015-06-18,Wilfred Sweater,87,1
2015-06-19,Wilfred Sweater,83,1
2015-06-20,Wilfred Sweater,109,1
2015-06-21,Wilfred Sweater,118,1
2015-06-22,Wilfred Sweater,75,1
2015-06-23,Wilfred Sweater,85,1
2015-06-24,Wilfred Sweater,88,1
2015-06-25,Wilfred Sweater,91,1
2015-06-26,Wilfred Sweater,123,1
2015-06-27,Wilfred Sweater,115,1
2015-06-28,Wilfred Sweater,95,1
2015-06-29,Wilfred Sweater,73,1
2015-06-30,Wilfred Sweater,72,1
2015-07-01,Wilfred Sweater,88,1
2015-07-02,Wilfred Sweater,80,1
2015-07-03,Wilfred Sweater,93,1
2015-07-04,Wilfred Sweater,116,1
2015-07-05,Wilfred Sweater,91,1
2015-07-06,Wilfred Sweater,83,1
2015-07-07,Wilfred Sweater,97,1
2015-07-08,Wilfred Sweater,98,1
2015-07-09,Wilfred Sweater,90,1
2015-07-10,Wilfred Sweater,96,1
2015-07-11,Wilfred Sweater,104,1
2015-07-12,Wilfred Sweater,109,1
2015-07-13,Wilfred Sweater,67,1
2015-07-14,Wilfred Sweater,86,1
2015-07-15,Wilfred Sweater,88,1
2015-07-16,Wilfred Sweater,96,1
2015-07-17,Wilfred Sweater,134,1
2015-07-18,Wilfred Sweater,121,1
2015-07-19,Wilfred Sweater,110,1
2015-07-20,Wilfred Sweater,88,1
2015-07-21,Wilfred Sweater,103,1
2015-07-22,Wilfred Sweater,92,1
2015-07-23,Wilfred Sweater,86,1
2015-07-24,Wilfred Sweater,118,1
2015-07-25,Wilfred Sweater,106,1
2015-07-26,Wilfred Sweater,124,1
2015-07-27,Wilfred Sweater,75,1
2015-07-28,Wilfred Sweater,84,1
2015-07-29,Wilfred Sweater,100,1
2015-07-30,Wilfred Sweater,90,1
2015-07-31,Wilfred Sweater,113,1
2015-08-01,Wilfred Sweater,85,1
2015-08-02,Wilfred Sweater,111,1
2015-08-03,Wilfred Sweater,77,1
2015-08-04,Wilfred Sweater,89,1
2015-08-05,Wilfred Sweater,82,1
2015-08-06,Wilfred Sweater,93,1
2015-08-07,Wilfred Sweater,83,1
2015-08-08,Wilfred Sweater,102,1
2015-08-09,Wilfred Sweater,116,1
2015-08-10,Wilfred Sweater,52,1
2015-08-11,Wilfred Sweater,78,1
2015-08-12,Wilfred Sweater,89,1
2015-08-13,Wilfred Sweater,100,1
2015-08-14,Wilfred Sweater,77,1
2015-08-15,Wilfred Sweater,87,1
2015-08-16,Wilfred Sweater,121,1
2015-08-17,Wilfred Sweater,89,1
2015-08-18,Wilfred Sweater,74,1
2015-08-19,Wilfred Sweater,62,1
2015-08-20,Wilfred Sweater,80,1
2015-08-21,Wilfred Sweater,92,1
2015-08-22,Wilfred Sweater,109,1
2015-08-23,Wilfred Sweater,106,1
2015-08-24,Wilfred Sweater,74,1
2015-08-25,Wilfred Sweater,82,1
2015-08-26,Wilfred Sweater,92,1
2015-08-27,Wilfred Sweater,94,1
2015-08-28,Wilfred Sweater,91,1
2015-08-29,Wilfred Sweater,88,1
2015-08-30,Wilfred Sweater,119,1
2015-08-31,Wilfred Sweater,69,1
2015-09-01,Wilfred Sweater,75,1
2015-09-02,Wilfred Sweater,68,1
2015-09-03,Wilfred Sweater,69,1
2015-09-04,Wilfred Sweater,89,1
2015-09-05,Wilfred Sweater,81,1
2015-09-06,Wilfred Sweater,79,1
2015-09-07,Wilfred Sweater,65,1
2015-09-08,Wilfred Sweater,75,1
2015-09-09,Wilfred Sweater,70,1
2015-09-10,Wilfred Sweater,85,1
2015-09-11,Wilfred Sweater,65,1
2015-09-12,Wilfred Sweater,92,1
2015-09-13,Wilfred Sweater,95,1
2015-09-14,Wilfred Sweater,43,1
2015-09-15,Wilfred Sweater,63,1
2015-09-16,Wilfred Sweater,83,1
2015-09-17,Wilfred Sweater,69,1
2015-09-18,Wilfred Sweater,97,1
2015-09-19,Wilfred Sweater,77,1
2015-09-20,Wilfred Sweater,96,1
2015-09-21,Wilfred Sweater,56,1
2015-09-22,Wilfred Sweater,77,1
2015-09-23,Wilfred Sweater,80,1
2015-09-24,Wilfred Sweater,89,1
2015-09-25,Wilfred Sweater,70,1
2015-09-26,Wilfred Sweater,94,1
